,x,y,id,time
43108,688,0,CV007_001,1266156
43109,676,0,CV007_001,1266832
43110,680,0,CV007_001,1267512
43111,680,0,CV007_001,1268192
43112,700,0,CV007_001,1268892
43113,692,0,CV007_001,1269584
43114,672,0,CV007_001,1270256
43115,696,0,CV007_001,1270952
43116,700,0,CV007_001,1271652
43117,704,0,CV007_001,1272356
43118,744,0,CV007_001,1273100
43119,848,0,CV007_001,1273948
43120,820,0,CV007_001,1274768
43121,764,0,CV007_001,1275532
43122,816,0,CV007_001,1276348
43123,784,0,CV007_001,1277132
43124,764,0,CV007_001,1277896
43125,796,0,CV007_001,1278692
43126,760,0,CV007_001,1279452
43127,756,0,CV007_001,1280208
43128,760,0,CV007_001,1280968
43129,724,0,CV007_001,1281692
43130,736,0,CV007_001,1282428
43131,720,0,CV007_001,1283148
43132,704,0,CV007_001,1283852
43133,704,0,CV007_001,1284556
43134,692,0,CV007_001,1285248
43135,712,0,CV007_001,1285960
43136,704,0,CV007_001,1286664
43137,700,0,CV007_001,1287364
43138,672,0,CV007_001,1288036
43139,680,0,CV007_001,1288716
43140,672,0,CV007_001,1289388
43141,652,0,CV007_001,1290040
43142,656,0,CV007_001,1290696
43143,648,0,CV007_001,1291344
43144,656,0,CV007_001,1292000
43145,668,0,CV007_001,1292668
43146,672,0,CV007_001,1293340
43147,672,0,CV007_001,1294012
43148,692,0,CV007_001,1294704
43149,724,0,CV007_001,1295428
43150,756,0,CV007_001,1296184
43151,744,0,CV007_001,1296928
43152,712,0,CV007_001,1297640
43153,776,0,CV007_001,1298416
43154,772,0,CV007_001,1299188
43155,768,0,CV007_001,1299956
43156,776,0,CV007_001,1300732
43157,776,0,CV007_001,1301508
43158,724,0,CV007_001,1302232
43159,776,0,CV007_001,1303008
43160,768,0,CV007_001,1303776
43161,768,0,CV007_001,1304544
43162,760,0,CV007_001,1305304
43163,764,0,CV007_001,1306068
43164,772,0,CV007_001,1306840
43165,724,0,CV007_001,1307564
43166,760,0,CV007_001,1308324
43167,808,0,CV007_001,1309132
43168,788,0,CV007_001,1309920
43169,772,0,CV007_001,1310692
43170,768,0,CV007_001,1311460
43171,764,0,CV007_001,1312224
43172,776,0,CV007_001,1313000
43173,752,0,CV007_001,1313752
43174,752,0,CV007_001,1314504
43175,760,0,CV007_001,1315264
43176,736,0,CV007_001,1316000
43177,696,0,CV007_001,1316696
43178,688,0,CV007_001,1317384
43179,684,0,CV007_001,1318068
43180,708,0,CV007_001,1318776
43181,728,0,CV007_001,1319504
43182,712,0,CV007_001,1320216
43183,776,0,CV007_001,1320992
43184,828,0,CV007_001,1321820
43185,784,0,CV007_001,1322604
43186,760,0,CV007_001,1323364
43187,764,0,CV007_001,1324128
43188,788,0,CV007_001,1324916
43189,812,0,CV007_001,1325728
43190,772,0,CV007_001,1326500
43191,756,0,CV007_001,1327256
43192,748,0,CV007_001,1328004
43193,708,0,CV007_001,1328712
43194,740,0,CV007_001,1329452
43195,724,0,CV007_001,1330176
43196,708,0,CV007_001,1330884
43197,768,0,CV007_001,1331652
43198,764,0,CV007_001,1332416
43199,776,0,CV007_001,1333192
43200,768,0,CV007_001,1333960
43201,780,0,CV007_001,1334740
43202,784,0,CV007_001,1335524
43203,768,0,CV007_001,1336292
43204,780,0,CV007_001,1337072
43205,788,0,CV007_001,1337860
43206,776,0,CV007_001,1338636
43207,780,0,CV007_001,1339416
43208,780,0,CV007_001,1340196
43209,364,0,CV007_001,1340560
43210,376,0,CV007_001,1340936
43211,788,0,CV007_001,1341724
43212,732,0,CV007_001,1342456
43213,712,0,CV007_001,1343168
43214,704,0,CV007_001,1343872
43215,704,0,CV007_001,1344576
43216,688,0,CV007_001,1345264
43217,688,0,CV007_001,1345952
43218,688,0,CV007_001,1346640
43219,680,0,CV007_001,1347320
43220,656,0,CV007_001,1347976
43221,656,0,CV007_001,1348632
43222,656,0,CV007_001,1349288
43223,652,0,CV007_001,1349940
43224,652,0,CV007_001,1350592
43225,680,0,CV007_001,1351272
43226,716,0,CV007_001,1351988
43227,784,0,CV007_001,1352772
43228,788,0,CV007_001,1353560
43229,736,0,CV007_001,1354296
43230,752,0,CV007_001,1355048
43231,788,0,CV007_001,1355836
43232,776,0,CV007_001,1356612
43233,768,0,CV007_001,1357380
43234,776,0,CV007_001,1358156
43235,772,0,CV007_001,1358928
43236,744,0,CV007_001,1359672
43237,776,0,CV007_001,1360448
43238,768,0,CV007_001,1361216
43239,756,0,CV007_001,1361972
43240,744,0,CV007_001,1362716
43241,720,0,CV007_001,1363436
43242,724,0,CV007_001,1364160
43243,712,0,CV007_001,1364872
43244,704,0,CV007_001,1365576
43245,712,0,CV007_001,1366288
43246,696,0,CV007_001,1366984
43247,720,0,CV007_001,1367704
43248,776,0,CV007_001,1368480
43249,796,0,CV007_001,1369276
43250,532,0,CV007_001,1369808
43251,852,0,CV007_001,1370660
43252,780,0,CV007_001,1371440
43253,752,0,CV007_001,1372192
43254,752,0,CV007_001,1372944
43255,744,0,CV007_001,1373688
43256,732,0,CV007_001,1374420
43257,212,0,CV007_001,1374632
43258,532,0,CV007_001,1375164
43259,316,0,CV007_001,1375480
43260,408,0,CV007_001,1375888
43261,724,0,CV007_001,1376612
43262,736,0,CV007_001,1377348
43263,704,0,CV007_001,1378052
43264,712,0,CV007_001,1378764
43265,720,0,CV007_001,1379484
43266,716,0,CV007_001,1380200
43267,700,0,CV007_001,1380900
43268,712,0,CV007_001,1381612
43269,1392,0,CV007_001,1383004
43270,692,0,CV007_001,1383696
43271,688,0,CV007_001,1384384
43272,676,0,CV007_001,1385060
43273,660,0,CV007_001,1385720
43274,648,0,CV007_001,1386368
43275,648,0,CV007_001,1387016
43276,644,0,CV007_001,1387660
43277,628,0,CV007_001,1388288
43278,620,0,CV007_001,1388908
43279,604,0,CV007_001,1389512
43280,476,0,CV007_001,1389988
43281,120,0,CV007_001,1390108
43282,580,0,CV007_001,1390688
43283,1164,0,CV007_001,1391852
43284,392,0,CV007_001,1392244
43285,196,0,CV007_001,1392440
43286,152,0,CV007_001,1392592
43287,440,0,CV007_001,1393032
43288,776,0,CV007_001,1393808
43289,20,0,CV007_001,1393828
43290,332,0,CV007_001,1394160
43291,692,0,CV007_001,1394852
43292,620,0,CV007_001,1395472
43293,640,0,CV007_001,1396112
43294,372,0,CV007_001,1396484
43295,72,0,CV007_001,1396556
43296,840,0,CV007_001,1397396
43297,668,0,CV007_001,1398064
43298,1652,0,CV007_002,1652
43299,776,0,CV007_002,2428
43300,424,0,CV007_002,2852
43301,432,0,CV007_002,3284
43302,816,0,CV007_002,4100
43303,832,0,CV007_002,4932
43304,808,0,CV007_002,5740
43305,816,0,CV007_002,6556
43306,828,0,CV007_002,7384
43307,796,0,CV007_002,8180
43308,812,0,CV007_002,8992
43309,796,0,CV007_002,9788
43310,812,0,CV007_002,10600
43311,252,0,CV007_002,10852
43312,536,0,CV007_002,11388
43313,468,0,CV007_002,11856
43314,344,0,CV007_002,12200
43315,656,0,CV007_002,12856
43316,160,0,CV007_002,13016
43317,828,0,CV007_002,13844
43318,828,0,CV007_002,14672
43319,188,0,CV007_002,14860
43320,616,0,CV007_002,15476
43321,384,0,CV007_002,15860
43322,408,0,CV007_002,16268
43323,592,0,CV007_002,16860
43324,208,0,CV007_002,17068
43325,792,0,CV007_002,17860
43326,756,0,CV007_002,18616
43327,244,0,CV007_002,18860
43328,508,0,CV007_002,19368
43329,492,0,CV007_002,19860
43330,264,0,CV007_002,20124
43331,744,0,CV007_002,20868
43332,728,0,CV007_002,21596
43333,724,0,CV007_002,22320
43334,728,0,CV007_002,23048
43335,720,0,CV007_002,23768
43336,736,0,CV007_002,24504
43337,744,0,CV007_002,25248
43338,768,0,CV007_002,26016
43339,768,0,CV007_002,26784
43340,752,0,CV007_002,27536
43341,760,0,CV007_002,28296
43342,772,0,CV007_002,29068
43343,1544,0,CV007_002,30612
43344,776,0,CV007_002,31388
43345,788,0,CV007_002,32176
43346,792,0,CV007_002,32968
43347,788,0,CV007_002,33756
43348,776,0,CV007_002,34532
43349,336,0,CV007_002,34868
43350,372,0,CV007_002,35240
43351,272,0,CV007_002,35512
43352,224,0,CV007_002,35736
43353,372,0,CV007_002,36108
43354,864,0,CV007_002,36972
43355,728,0,CV007_002,37700
43356,408,0,CV007_002,38108
43357,264,0,CV007_002,38372
43358,928,0,CV007_002,39300
43359,204,0,CV007_002,39504
43360,444,0,CV007_002,39948
43361,160,0,CV007_002,40108
43362,260,0,CV007_002,40368
43363,1348,0,CV007_002,41716
43364,832,0,CV007_002,42548
43365,1676,0,CV007_002,44224
43366,812,0,CV007_002,45036
43367,820,0,CV007_002,45856
43368,816,0,CV007_002,46672
43369,792,0,CV007_002,47464
43370,804,0,CV007_002,48268
43371,244,0,CV007_002,48512
43372,560,0,CV007_002,49072
43373,280,0,CV007_002,49352
43374,1344,0,CV007_002,50696
43375,828,0,CV007_002,51524
43376,1724,0,CV007_002,53248
43377,632,0,CV007_002,53880
43378,228,0,CV007_002,54108
43379,776,0,CV007_002,54884
43380,116,0,CV007_002,55000
43381,1804,0,CV007_002,56804
43382,872,0,CV007_002,57676
43383,208,0,CV007_002,57884
43384,636,0,CV007_002,58520
43385,812,0,CV007_002,59332
43386,812,0,CV007_002,60144
43387,816,0,CV007_002,60960
43388,864,0,CV007_002,61824
43389,56,0,CV007_002,61880
43390,688,0,CV007_002,62568
43391,316,0,CV007_002,62884
43392,496,0,CV007_002,63380
43393,504,0,CV007_002,63884
43394,308,0,CV007_002,64192
43395,800,0,CV007_002,64992
43396,808,0,CV007_002,65800
43397,84,0,CV007_002,65884
43398,696,0,CV007_002,66580
43399,308,0,CV007_002,66888
43400,492,0,CV007_002,67380
43401,504,0,CV007_002,67884
43402,292,0,CV007_002,68176
43403,816,0,CV007_002,68992
43404,808,0,CV007_002,69800
43405,800,0,CV007_002,70600
43406,284,0,CV007_002,70884
43407,524,0,CV007_002,71408
43408,792,0,CV007_002,72200
43409,688,0,CV007_002,72888
43410,120,0,CV007_002,73008
43411,808,0,CV007_002,73816
43412,804,0,CV007_002,74620
43413,272,0,CV007_002,74892
43414,536,0,CV007_002,75428
43415,468,0,CV007_002,75896
43416,356,0,CV007_002,76252
43417,636,0,CV007_002,76888
43418,192,0,CV007_002,77080
43419,1640,0,CV007_002,78720
43420,796,0,CV007_002,79516
43421,380,0,CV007_002,79896
43422,1000,0,CV007_002,80896
43423,256,0,CV007_002,81152
43424,740,0,CV007_002,81892
43425,100,0,CV007_002,81992
43426,820,0,CV007_002,82812
43427,816,0,CV007_002,83628
43428,272,0,CV007_002,83900
43429,560,0,CV007_002,84460
43430,436,0,CV007_002,84896
43431,404,0,CV007_002,85300
43432,828,0,CV007_002,86128
43433,1604,0,CV007_002,87732
43434,812,0,CV007_002,88544
43435,808,0,CV007_002,89352
43436,788,0,CV007_002,90140
43437,880,0,CV007_002,91020
43438,872,0,CV007_002,91892
43439,632,0,CV007_002,92524
43440,868,0,CV007_002,93392
43441,504,0,CV007_002,93896
43442,212,0,CV007_002,94108
43443,1116,0,CV007_002,95224
43444,320,0,CV007_002,95544
43445,196,0,CV007_002,95740
43446,820,0,CV007_002,96560
43447,700,0,CV007_002,97260
43448,140,0,CV007_002,97400
43449,588,0,CV007_002,97988
43450,256,0,CV007_002,98244
43451,656,0,CV007_002,98900
43452,180,0,CV007_002,99080
43453,2552,0,CV007_002,101632
43454,836,0,CV007_002,102468
43455,844,0,CV007_002,103312
43456,588,0,CV007_002,103900
43457,252,0,CV007_002,104152
43458,852,0,CV007_002,105004
43459,900,0,CV007_002,105904
43460,672,0,CV007_002,106576
43461,804,0,CV007_002,107380
43462,528,0,CV007_002,107908
43463,276,0,CV007_002,108184
43464,820,0,CV007_002,109004
43465,716,0,CV007_002,109720
43466,760,0,CV007_002,110480
43467,428,0,CV007_002,110908
43468,328,0,CV007_002,111236
43469,768,0,CV007_002,112004
43470,904,0,CV007_002,112908
43471,632,0,CV007_002,113540
43472,192,0,CV007_002,113732
43473,604,0,CV007_002,114336
43474,572,0,CV007_002,114908
43475,1000,0,CV007_002,115908
43476,772,0,CV007_002,116680
43477,776,0,CV007_002,117456
43478,780,0,CV007_002,118236
43479,804,0,CV007_002,119040
43480,704,0,CV007_002,119744
43481,752,0,CV007_002,120496
43482,1508,0,CV007_002,122004
43483,1480,0,CV007_002,123484
43484,728,0,CV007_002,124212
43485,1468,0,CV007_002,125680
43486,728,0,CV007_002,126408
43487,728,0,CV007_002,127136
43488,720,0,CV007_002,127856
43489,732,0,CV007_002,128588
43490,732,0,CV007_002,129320
43491,740,0,CV007_002,130060
43492,732,0,CV007_002,130792
43493,728,0,CV007_002,131520
43494,732,0,CV007_002,132252
43495,1428,0,CV007_002,133680
43496,704,0,CV007_002,134384
43497,704,0,CV007_002,135088
43498,708,0,CV007_002,135796
43499,700,0,CV007_002,136496
43500,1424,0,CV007_002,137920
43501,720,0,CV007_002,138640
43502,732,0,CV007_002,139372
43503,548,0,CV007_002,139920
43504,192,0,CV007_002,140112
43505,748,0,CV007_002,140860
43506,744,0,CV007_002,141604
43507,744,0,CV007_002,142348
43508,572,0,CV007_002,142920
43509,188,0,CV007_002,143108
43510,784,0,CV007_002,143892
43511,796,0,CV007_002,144688
43512,236,0,CV007_002,144924
43513,552,0,CV007_002,145476
43514,448,0,CV007_002,145924
43515,340,0,CV007_002,146264
43516,780,0,CV007_002,147044
43517,780,0,CV007_002,147824
43518,772,0,CV007_002,148596
43519,776,0,CV007_002,149372
43520,760,0,CV007_002,150132
43521,756,0,CV007_002,150888
43522,764,0,CV007_002,151652
43523,776,0,CV007_002,152428
43524,2500,0,CV007_002,154928
43525,616,0,CV007_002,155544
43526,760,0,CV007_002,156304
43527,760,0,CV007_002,157064
43528,744,0,CV007_002,157808
43529,740,0,CV007_002,158548
43530,192,0,CV007_002,158740
43531,388,0,CV007_002,159128
43532,900,0,CV007_002,160028
43533,716,0,CV007_002,160744
43534,708,0,CV007_002,161452
43535,712,0,CV007_002,162164
43536,712,0,CV007_002,162876
43537,728,0,CV007_002,163604
43538,328,0,CV007_002,163932
43539,408,0,CV007_002,164340
43540,744,0,CV007_002,165084
43541,736,0,CV007_002,165820
43542,728,0,CV007_002,166548
43543,388,0,CV007_002,166936
43544,332,0,CV007_002,167268
43545,764,0,CV007_002,168032
43546,660,0,CV007_002,168692
43547,708,0,CV007_002,169400
43548,696,0,CV007_002,170096
43549,700,0,CV007_002,170796
43550,708,0,CV007_002,171504
43551,728,0,CV007_002,172232
43552,1508,0,CV007_002,173740
43553,756,0,CV007_002,174496
43554,740,0,CV007_002,175236
43555,1472,0,CV007_002,176708
43556,732,0,CV007_002,177440
43557,724,0,CV007_002,178164
43558,728,0,CV007_002,178892
43559,724,0,CV007_002,179616
43560,728,0,CV007_002,180344
43561,728,0,CV007_002,181072
43562,712,0,CV007_002,181784
43563,700,0,CV007_002,182484
43564,688,0,CV007_002,183172
43565,680,0,CV007_002,183852
43566,676,0,CV007_002,184528
43567,668,0,CV007_002,185196
43568,668,0,CV007_002,185864
43569,668,0,CV007_002,186532
43570,660,0,CV007_002,187192
43571,660,0,CV007_002,187852
43572,660,0,CV007_002,188512
43573,664,0,CV007_002,189176
43574,668,0,CV007_002,189844
43575,668,0,CV007_002,190512
43576,676,0,CV007_002,191188
43577,672,0,CV007_002,191860
43578,676,0,CV007_002,192536
43579,668,0,CV007_002,193204
43580,668,0,CV007_002,193872
43581,656,0,CV007_002,194528
43582,644,0,CV007_002,195172
43583,640,0,CV007_002,195812
43584,636,0,CV007_002,196448
43585,628,0,CV007_002,197076
43586,628,0,CV007_002,197704
43587,624,0,CV007_002,198328
43588,620,0,CV007_002,198948
43589,616,0,CV007_002,199564
43590,620,0,CV007_002,200184
43591,612,0,CV007_002,200796
43592,612,0,CV007_002,201408
43593,616,0,CV007_002,202024
43594,608,0,CV007_002,202632
43595,604,0,CV007_002,203236
43596,604,0,CV007_002,203840
43597,604,0,CV007_002,204444
43598,604,0,CV007_002,205048
43599,600,0,CV007_002,205648
43600,604,0,CV007_002,206252
43601,600,0,CV007_002,206852
43602,600,0,CV007_002,207452
43603,600,0,CV007_002,208052
43604,600,0,CV007_002,208652
43605,604,0,CV007_002,209256
43606,604,0,CV007_002,209860
43607,616,0,CV007_002,210476
43608,624,0,CV007_002,211100
43609,632,0,CV007_002,211732
43610,640,0,CV007_002,212372
43611,1276,0,CV007_002,213648
43612,632,0,CV007_002,214280
43613,636,0,CV007_002,214916
43614,632,0,CV007_002,215548
43615,636,0,CV007_002,216184
43616,628,0,CV007_002,216812
43617,632,0,CV007_002,217444
43618,628,0,CV007_002,218072
43619,620,0,CV007_002,218692
43620,620,0,CV007_002,219312
43621,616,0,CV007_002,219928
43622,612,0,CV007_002,220540
43623,616,0,CV007_002,221156
43624,612,0,CV007_002,221768
43625,612,0,CV007_002,222380
43626,608,0,CV007_002,222988
43627,616,0,CV007_002,223604
43628,616,0,CV007_002,224220
43629,624,0,CV007_002,224844
43630,624,0,CV007_002,225468
43631,624,0,CV007_002,226092
43632,628,0,CV007_002,226720
43633,632,0,CV007_002,227352
43634,628,0,CV007_002,227980
43635,636,0,CV007_002,228616
43636,632,0,CV007_002,229248
43637,636,0,CV007_002,229884
43638,640,0,CV007_002,230524
43639,656,0,CV007_002,231180
43640,660,0,CV007_002,231840
43641,664,0,CV007_002,232504
43642,668,0,CV007_002,233172
43643,668,0,CV007_002,233840
43644,672,0,CV007_002,234512
43645,664,0,CV007_002,235176
43646,660,0,CV007_002,235836
43647,660,0,CV007_002,236496
43648,676,0,CV007_002,237172
43649,692,0,CV007_002,237864
43650,696,0,CV007_002,238560
43651,708,0,CV007_002,239268
43652,708,0,CV007_002,239976
43653,708,0,CV007_002,240684
43654,288,0,CV007_002,240972
43655,404,0,CV007_002,241376
43656,696,0,CV007_002,242072
43657,692,0,CV007_002,242764
43658,216,0,CV007_002,242980
43659,468,0,CV007_002,243448
43660,664,0,CV007_002,244112
43661,660,0,CV007_002,244772
43662,200,0,CV007_002,244972
43663,456,0,CV007_002,245428
43664,652,0,CV007_002,246080
43665,640,0,CV007_002,246720
43666,640,0,CV007_002,247360
43667,1276,0,CV007_002,248636
43668,340,0,CV007_002,248976
43669,320,0,CV007_002,249296
43670,676,0,CV007_002,249972
43671,684,0,CV007_002,250656
43672,316,0,CV007_002,250972
43673,392,0,CV007_002,251364
43674,720,0,CV007_002,252084
43675,720,0,CV007_002,252804
43676,704,0,CV007_002,253508
43677,680,0,CV007_002,254188
43678,680,0,CV007_002,254868
43679,660,0,CV007_002,255528
43680,668,0,CV007_002,256196
43681,680,0,CV007_002,256876
43682,684,0,CV007_002,257560
43683,660,0,CV007_002,258220
43684,660,0,CV007_002,258880
43685,660,0,CV007_002,259540
43686,648,0,CV007_002,260188
43687,652,0,CV007_002,260840
43688,1300,0,CV007_002,262140
43689,644,0,CV007_002,262784
43690,640,0,CV007_002,263424
43691,640,0,CV007_002,264064
43692,644,0,CV007_002,264708
43693,648,0,CV007_002,265356
43694,648,0,CV007_002,266004
43695,652,0,CV007_002,266656
43696,660,0,CV007_002,267316
43697,672,0,CV007_002,267988
43698,680,0,CV007_002,268668
43699,688,0,CV007_002,269356
43700,700,0,CV007_002,270056
43701,720,0,CV007_002,270776
43702,732,0,CV007_002,271508
43703,724,0,CV007_002,272232
43704,760,1,CV007_002,272992
43705,664,0,CV007_002,273656
43706,696,0,CV007_002,274352
43707,1380,0,CV007_002,275732
43708,684,0,CV007_002,276416
43709,676,0,CV007_002,277092
43710,676,0,CV007_002,277768
43711,664,0,CV007_002,278432
43712,672,0,CV007_002,279104
43713,672,0,CV007_002,279776
43714,1356,0,CV007_002,281132
43715,688,0,CV007_002,281820
43716,700,0,CV007_002,282520
43717,696,0,CV007_002,283216
43718,700,0,CV007_002,283916
43719,708,0,CV007_002,284624
43720,724,0,CV007_002,285348
43721,744,0,CV007_002,286092
43722,760,0,CV007_002,286852
43723,788,0,CV007_002,287640
43724,812,0,CV007_002,288452
43725,800,0,CV007_002,289252
43726,808,0,CV007_002,290060
43727,816,0,CV007_002,290876
43728,808,0,CV007_002,291684
43729,788,0,CV007_002,292472
43730,776,0,CV007_002,293248
43731,1548,0,CV007_002,294796
43732,776,0,CV007_002,295572
43733,764,0,CV007_002,296336
43734,772,0,CV007_002,297108
43735,768,0,CV007_002,297876
43736,760,0,CV007_002,298636
43737,756,0,CV007_002,299392
43738,768,0,CV007_002,300160
43739,768,0,CV007_002,300928
43740,780,0,CV007_002,301708
43741,772,0,CV007_002,302480
43742,772,0,CV007_002,303252
43743,1564,0,CV007_002,304816
43744,796,0,CV007_002,305612
43745,804,0,CV007_002,306416
43746,820,0,CV007_002,307236
43747,1632,0,CV007_002,308868
43748,808,0,CV007_002,309676
43749,788,0,CV007_002,310464
43750,776,0,CV007_002,311240
43751,768,0,CV007_002,312008
43752,788,0,CV007_002,312796
43753,780,0,CV007_002,313576
43754,768,0,CV007_002,314344
43755,788,0,CV007_002,315132
43756,792,0,CV007_002,315924
43757,784,0,CV007_002,316708
43758,804,0,CV007_002,317512
43759,812,0,CV007_002,318324
43760,804,0,CV007_002,319128
43761,808,0,CV007_002,319936
43762,812,0,CV007_002,320748
43763,804,0,CV007_002,321552
43764,788,0,CV007_002,322340
43765,760,0,CV007_002,323100
43766,764,0,CV007_002,323864
43767,772,0,CV007_002,324636
43768,776,0,CV007_002,325412
43769,788,0,CV007_002,326200
43770,1616,0,CV007_002,327816
43771,824,0,CV007_002,328640
43772,824,0,CV007_002,329464
43773,804,0,CV007_002,330268
43774,2384,0,CV007_002,332652
43775,788,0,CV007_002,333440
43776,772,0,CV007_002,334212
43777,772,0,CV007_002,334984
43778,780,0,CV007_002,335764
43779,776,0,CV007_002,336540
43780,768,0,CV007_002,337308
43781,780,0,CV007_002,338088
43782,768,0,CV007_002,338856
43783,772,0,CV007_002,339628
43784,756,0,CV007_002,340384
43785,736,0,CV007_002,341120
43786,728,0,CV007_002,341848
43787,724,0,CV007_002,342572
43788,724,0,CV007_002,343296
43789,732,0,CV007_002,344028
43790,736,0,CV007_002,344764
43791,720,0,CV007_002,345484
43792,724,0,CV007_002,346208
43793,724,0,CV007_002,346932
43794,732,0,CV007_002,347664
43795,732,0,CV007_002,348396
43796,720,0,CV007_002,349116
43797,716,0,CV007_002,349832
43798,720,0,CV007_002,350552
43799,732,0,CV007_002,351284
43800,748,0,CV007_002,352032
43801,744,0,CV007_002,352776
43802,744,0,CV007_002,353520
43803,740,0,CV007_002,354260
43804,736,0,CV007_002,354996
43805,744,0,CV007_002,355740
43806,744,0,CV007_002,356484
43807,744,0,CV007_002,357228
43808,764,0,CV007_002,357992
43809,780,0,CV007_002,358772
43810,808,0,CV007_002,359580
43811,828,0,CV007_002,360408
43812,824,0,CV007_002,361232
43813,816,0,CV007_002,362048
43814,840,0,CV007_002,362888
43815,832,0,CV007_002,363720
43816,832,0,CV007_002,364552
43817,800,0,CV007_002,365352
43818,804,0,CV007_002,366156
43819,808,0,CV007_002,366964
43820,808,0,CV007_002,367772
43821,788,0,CV007_002,368560
43822,788,0,CV007_002,369348
43823,796,0,CV007_002,370144
43824,800,0,CV007_002,370944
43825,788,0,CV007_002,371732
43826,796,0,CV007_002,372528
43827,780,0,CV007_002,373308
43828,824,1,CV007_002,374132
43829,728,0,CV007_002,374860
43830,784,0,CV007_002,375644
43831,788,0,CV007_002,376432
43832,792,0,CV007_002,377224
43833,776,0,CV007_002,378000
43834,788,0,CV007_002,378788
43835,788,0,CV007_002,379576
43836,468,0,CV007_002,380044
43837,312,0,CV007_002,380356
43838,772,0,CV007_002,381128
43839,768,0,CV007_002,381896
43840,764,0,CV007_002,382660
43841,384,0,CV007_002,383044
43842,376,0,CV007_002,383420
43843,752,0,CV007_002,384172
43844,756,0,CV007_002,384928
43845,752,0,CV007_002,385680
43846,764,0,CV007_002,386444
43847,756,0,CV007_002,387200
43848,760,0,CV007_002,387960
43849,1532,0,CV007_002,389492
43850,756,0,CV007_002,390248
43851,764,0,CV007_002,391012
43852,760,0,CV007_002,391772
43853,748,0,CV007_002,392520
43854,760,0,CV007_002,393280
43855,772,0,CV007_002,394052
43856,784,0,CV007_002,394836
43857,776,0,CV007_002,395612
43858,784,0,CV007_002,396396
43859,788,0,CV007_002,397184
43860,792,0,CV007_002,397976
43861,788,0,CV007_002,398764
43862,792,0,CV007_002,399556
43863,808,0,CV007_002,400364
43864,808,0,CV007_002,401172
43865,796,0,CV007_002,401968
43866,800,0,CV007_002,402768
43867,796,0,CV007_002,403564
43868,788,0,CV007_002,404352
43869,772,0,CV007_002,405124
43870,772,0,CV007_002,405896
43871,772,0,CV007_002,406668
43872,772,0,CV007_002,407440
43873,760,0,CV007_002,408200
43874,756,0,CV007_002,408956
43875,772,0,CV007_002,409728
43876,752,0,CV007_002,410480
43877,756,0,CV007_002,411236
43878,772,0,CV007_002,412008
43879,788,0,CV007_002,412796
43880,784,0,CV007_002,413580
43881,788,0,CV007_002,414368
43882,800,0,CV007_002,415168
43883,812,0,CV007_002,415980
43884,796,0,CV007_002,416776
43885,780,0,CV007_002,417556
43886,780,0,CV007_002,418336
43887,1552,0,CV007_002,419888
43888,776,0,CV007_002,420664
43889,780,0,CV007_002,421444
43890,780,0,CV007_002,422224
43891,772,0,CV007_002,422996
43892,776,0,CV007_002,423772
43893,772,0,CV007_002,424544
43894,772,0,CV007_002,425316
43895,760,0,CV007_002,426076
43896,768,0,CV007_002,426844
43897,768,0,CV007_002,427612
43898,752,0,CV007_002,428364
43899,1520,0,CV007_002,429884
43900,776,0,CV007_002,430660
43901,768,0,CV007_002,431428
43902,768,0,CV007_002,432196
43903,772,0,CV007_002,432968
43904,780,0,CV007_002,433748
43905,764,0,CV007_002,434512
43906,756,0,CV007_002,435268
43907,756,0,CV007_002,436024
43908,756,0,CV007_002,436780
43909,752,0,CV007_002,437532
43910,744,0,CV007_002,438276
43911,752,0,CV007_002,439028
43912,748,0,CV007_002,439776
43913,740,0,CV007_002,440516
43914,740,0,CV007_002,441256
43915,752,0,CV007_002,442008
43916,748,0,CV007_002,442756
43917,744,0,CV007_002,443500
43918,744,0,CV007_002,444244
43919,740,0,CV007_002,444984
43920,732,0,CV007_002,445716
43921,728,0,CV007_002,446444
43922,728,0,CV007_002,447172
43923,732,0,CV007_002,447904
43924,728,0,CV007_002,448632
43925,448,0,CV007_002,449080
43926,280,0,CV007_002,449360
43927,724,0,CV007_002,450084
43928,708,0,CV007_002,450792
43929,700,0,CV007_002,451492
43930,712,0,CV007_002,452204
43931,720,0,CV007_002,452924
43932,712,0,CV007_002,453636
43933,720,0,CV007_002,454356
43934,724,0,CV007_002,455080
43935,736,0,CV007_002,455816
43936,728,0,CV007_002,456544
43937,716,0,CV007_002,457260
43938,728,0,CV007_002,457988
43939,732,0,CV007_002,458720
43940,724,0,CV007_002,459444
43941,716,0,CV007_002,460160
43942,736,0,CV007_002,460896
43943,748,0,CV007_002,461644
43944,736,0,CV007_002,462380
43945,800,1,CV007_002,463180
43946,708,0,CV007_002,463888
43947,764,0,CV007_002,464652
43948,756,0,CV007_002,465408
43949,768,0,CV007_002,466176
43950,780,0,CV007_002,466956
43951,792,0,CV007_002,467748
43952,788,0,CV007_002,468536
43953,784,0,CV007_002,469320
43954,1592,0,CV007_002,470912
43955,788,0,CV007_002,471700
43956,784,0,CV007_002,472484
43957,788,0,CV007_002,473272
43958,796,0,CV007_002,474068
43959,780,0,CV007_002,474848
43960,792,0,CV007_002,475640
43961,788,0,CV007_002,476428
43962,788,0,CV007_002,477216
43963,776,0,CV007_002,477992
43964,776,0,CV007_002,478768
43965,776,0,CV007_002,479544
43966,780,0,CV007_002,480324
43967,768,0,CV007_002,481092
